@RELATION EMG
@ATTRIBUTE Sinal1 REAL
@ATTRIBUTE Sinal2 REAL
@ATTRIBUTE Sinal3 REAL
@ATTRIBUTE Sinal4 REAL
@ATTRIBUTE Sinal5 REAL
@ATTRIBUTE Sinal6 REAL
@ATTRIBUTE Sinal7 REAL
@ATTRIBUTE Sinal8 REAL
@ATTRIBUTE Sinal9 REAL
@ATTRIBUTE Sinal10 REAL
@ATTRIBUTE Sinal11 REAL
@ATTRIBUTE Sinal12 REAL
@ATTRIBUTE Sinal13 REAL
@ATTRIBUTE Sinal14 REAL
@ATTRIBUTE Sinal15 REAL
@ATTRIBUTE Sinal16 REAL
@ATTRIBUTE Sinal17 REAL
@ATTRIBUTE Sinal18 REAL
@ATTRIBUTE Sinal19 REAL
@ATTRIBUTE Sinal20 REAL
@ATTRIBUTE Sinal21 REAL
@ATTRIBUTE Sinal22 REAL
@ATTRIBUTE Sinal23 REAL
@ATTRIBUTE Sinal24 REAL
@ATTRIBUTE Sinal25 REAL
@ATTRIBUTE Sinal26 REAL
@ATTRIBUTE Sinal27 REAL
@ATTRIBUTE Sinal28 REAL
@ATTRIBUTE Sinal29 REAL
@ATTRIBUTE Sinal30 REAL
@ATTRIBUTE Sinal31 REAL
@ATTRIBUTE Sinal32 REAL
@ATTRIBUTE Sinal33 REAL
@ATTRIBUTE Sinal34 REAL
@ATTRIBUTE Sinal35 REAL
@ATTRIBUTE Sinal36 REAL
@ATTRIBUTE Sinal37 REAL
@ATTRIBUTE Sinal38 REAL
@ATTRIBUTE Sinal39 REAL
@ATTRIBUTE Sinal40 REAL
@ATTRIBUTE Sinal41 REAL
@ATTRIBUTE Sinal42 REAL
@ATTRIBUTE Sinal43 REAL
@ATTRIBUTE Sinal44 REAL
@ATTRIBUTE Sinal45 REAL
@ATTRIBUTE Sinal46 REAL
@ATTRIBUTE Sinal47 REAL
@ATTRIBUTE Sinal48 REAL
@ATTRIBUTE Sinal49 REAL
@ATTRIBUTE Sinal50 REAL
@ATTRIBUTE Sinal51 REAL
@ATTRIBUTE Sinal52 REAL
@ATTRIBUTE Sinal53 REAL
@ATTRIBUTE Sinal54 REAL
@ATTRIBUTE Sinal55 REAL
@ATTRIBUTE Sinal56 REAL
@ATTRIBUTE Sinal57 REAL
@ATTRIBUTE Sinal58 REAL
@ATTRIBUTE Sinal59 REAL
@ATTRIBUTE Sinal60 REAL
@ATTRIBUTE Sinal61 REAL
@ATTRIBUTE Sinal62 REAL
@ATTRIBUTE Sinal63 REAL
@ATTRIBUTE Sinal64 REAL
@ATTRIBUTE Sinal65 REAL
@ATTRIBUTE Sinal66 REAL
@ATTRIBUTE Sinal67 REAL
@ATTRIBUTE Sinal68 REAL
@ATTRIBUTE Sinal69 REAL
@ATTRIBUTE Sinal70 REAL
@ATTRIBUTE Sinal71 REAL
@ATTRIBUTE Sinal72 REAL
@ATTRIBUTE Sinal73 REAL
@ATTRIBUTE Sinal74 REAL
@ATTRIBUTE Sinal75 REAL

@ATTRIBUTE class {A,E,I,O,U}
@DATA
510,512,512,508,510,509,506,508,512,516,514,518,516,510,510,512,510,511,506,500,504,511,509,513,515,516,515,515,514,512,510,510,512,505,506,508,512,514,510,511,512,514,517,514,508,505,509,511,504,502,501,506,512,520,523,515,509,507,512,509,512,512,514,509,514,518,516,512,502,502,504,506,509,512,514,U
515,512,512,514,515,508,502,504,507,510,513,508,508,510,504,504,505,514,519,516,512,506,506,510,508,510,512,512,512,510,516,515,510,505,508,512,505,506,510,512,510,510,505,511,512,516,512,514,515,507,504,506,508,512,511,510,508,510,510,514,516,516,510,505,510,508,504,502,501,501,507,510,512,518,526,U
521,519,518,512,511,508,502,504,504,510,515,518,513,511,512,514,512,512,511,506,501,507,510,514,513,513,513,506,504,508,512,513,512,511,511,506,507,508,511,510,512,512,513,516,512,508,508,509,514,514,512,509,506,508,508,506,509,509,512,512,510,513,514,510,510,513,512,513,513,504,500,504,506,508,508,U
510,508,515,517,513,512,512,515,514,518,514,514,513,509,504,508,514,516,507,504,506,507,508,502,504,510,515,513,508,511,511,512,512,511,509,512,510,512,514,515,516,519,514,506,506,511,513,513,513,515,516,510,504,505,505,502,499,510,512,512,514,514,509,501,503,508,512,516,518,521,519,515,514,508,508,U
509,512,510,510,512,516,513,514,510,508,509,508,507,502,504,505,512,514,513,510,514,514,518,518,514,512,512,508,510,506,508,510,509,508,508,512,515,511,509,507,505,507,513,516,518,512,508,505,507,512,512,508,506,511,511,514,515,514,516,513,512,511,510,511,508,504,506,513,513,517,517,515,511,505,502,U
505,509,508,508,509,510,506,502,504,512,511,512,516,514,513,514,510,508,504,510,513,514,513,515,514,510,510,510,514,513,510,509,514,514,515,514,511,512,508,508,506,509,508,510,510,513,512,512,508,512,517,513,511,508,504,506,510,510,510,515,515,508,504,506,510,508,512,512,515,514,515,517,515,513,512,U
503,500,505,509,506,510,510,515,515,514,512,510,510,512,515,512,514,515,504,505,504,508,512,510,510,512,511,511,511,512,509,505,508,512,512,515,516,515,513,516,518,513,512,507,504,504,505,509,513,513,510,512,512,508,505,507,511,512,507,507,510,513,514,514,514,512,516,521,517,511,508,505,504,504,504,U
505,502,507,510,512,515,516,515,518,514,510,508,504,505,510,512,512,512,514,512,512,515,511,515,513,514,509,505,509,507,510,506,502,504,507,512,512,519,514,512,510,512,513,514,514,515,516,514,512,510,512,509,508,506,507,510,509,505,511,512,512,512,509,510,512,510,517,514,513,507,509,508,512,510,510,U
512,512,511,513,512,507,501,510,518,518,515,515,513,507,506,504,507,510,510,507,507,508,510,513,513,517,515,513,510,510,505,506,505,508,509,510,510,514,508,510,511,510,510,512,509,508,511,512,513,512,504,503,510,512,512,514,519,517,517,514,510,512,510,508,510,510,508,512,511,512,510,508,512,510,510,U
513,514,513,511,512,512,509,505,508,510,509,508,506,510,512,513,512,510,510,512,510,512,514,512,508,512,515,514,512,509,512,515,515,515,510,505,504,499,502,505,510,512,513,512,511,512,513,515,519,516,508,508,508,508,504,505,508,508,514,508,501,504,512,519,517,512,508,510,512,511,512,515,513,512,511,U
509,512,510,506,504,510,513,514,515,513,513,506,500,504,507,505,508,512,515,516,513,515,515,510,511,506,505,509,512,513,512,514,512,514,512,508,511,513,512,508,508,512,512,512,511,510,507,510,512,513,515,515,514,513,508,502,507,508,513,514,512,507,513,510,509,510,511,509,510,508,511,508,508,508,508,U
514,514,514,511,510,512,510,513,510,508,510,508,510,512,512,512,512,511,512,512,513,511,509,508,508,511,512,510,507,506,512,512,513,512,506,508,512,512,506,504,512,517,514,505,504,507,511,515,519,518,513,514,513,511,508,508,510,512,510,507,504,510,518,518,518,512,507,510,514,512,510,508,506,504,504,U
507,511,512,513,514,514,513,514,512,512,508,506,508,505,510,510,512,513,513,514,516,512,510,508,510,511,508,508,504,507,509,506,510,513,518,513,502,498,505,508,510,515,512,512,513,513,514,512,510,510,510,512,509,510,512,510,506,506,508,508,510,512,512,512,512,514,512,516,518,517,513,508,507,510,511,U
508,510,509,510,510,512,513,515,515,513,510,510,512,508,506,510,509,508,510,508,508,510,511,513,513,510,510,508,508,511,510,507,510,513,514,512,510,512,513,512,515,513,502,493,498,512,518,519,520,519,515,508,512,512,512,508,506,505,506,508,512,518,515,514,514,511,510,514,515,510,510,508,505,504,504,U
508,508,510,510,512,513,518,513,508,506,510,509,508,509,510,510,514,516,518,512,512,510,508,508,513,514,513,512,508,507,509,505,508,512,511,512,508,508,510,512,513,512,504,500,508,510,514,517,517,516,514,508,508,512,512,510,510,510,510,510,506,504,506,510,513,512,514,518,518,512,512,512,508,510,510,U
512,513,509,509,509,508,510,509,512,511,513,510,508,514,512,512,511,515,505,502,506,515,518,516,513,508,507,512,512,511,511,506,510,510,508,500,500,505,513,513,517,518,518,517,512,510,510,511,510,505,504,505,512,513,516,513,510,504,506,512,510,509,509,509,513,515,518,516,513,514,510,508,508,509,512,U
508,507,511,515,514,510,508,510,510,506,507,512,510,516,512,512,511,515,514,512,504,501,503,505,506,510,512,509,506,505,508,515,515,513,513,518,518,515,511,510,512,512,508,504,505,506,509,510,510,512,511,510,505,512,513,510,507,504,504,505,512,513,516,518,518,515,515,512,510,506,508,512,513,516,513,U
510,511,510,508,509,512,513,510,507,510,504,507,511,516,516,513,513,510,510,508,506,507,508,510,512,512,512,511,510,510,513,515,511,512,510,510,508,510,512,510,508,506,509,508,505,505,508,512,512,518,522,520,518,514,511,507,505,504,504,508,512,513,512,510,512,510,518,518,514,510,510,511,508,510,504,U
508,512,507,507,507,512,512,511,512,511,512,514,515,510,506,508,508,510,511,512,511,513,515,514,510,508,508,510,507,505,506,512,513,509,509,510,512,515,514,514,508,505,508,509,512,508,506,505,508,512,515,512,518,519,518,516,515,508,510,512,508,506,505,507,508,509,514,518,514,515,515,511,508,512,508,U
507,507,510,508,502,496,502,511,513,515,519,523,524,521,519,512,504,500,507,508,510,512,515,515,508,502,502,504,504,512,514,515,515,504,504,508,511,514,515,515,513,512,512,506,506,508,510,510,512,510,508,512,510,508,510,512,512,515,515,512,514,515,513,512,507,505,502,504,508,511,514,513,508,508,508,U
507,510,513,514,516,515,511,509,504,505,509,508,514,514,513,513,508,504,502,508,510,519,520,515,515,518,515,515,510,506,508,505,504,508,513,512,512,515,518,519,515,489,504,508,510,511,508,508,510,509,513,512,512,508,512,514,513,512,511,512,510,511,508,510,508,509,511,510,510,511,513,510,512,510,508,U
510,514,512,510,508,508,506,505,502,502,507,512,510,511,511,509,510,512,515,514,514,518,514,515,511,514,510,507,507,509,507,514,514,512,510,508,510,513,513,510,511,511,510,507,507,508,510,510,508,510,512,514,515,508,506,504,504,505,505,508,510,513,515,513,512,512,515,515,514,514,514,512,515,512,511,U
504,506,507,508,511,508,510,513,515,512,507,510,512,508,497,498,505,509,514,515,518,517,511,511,510,511,513,513,512,512,514,513,514,510,508,511,517,515,513,511,510,508,506,504,504,504,508,510,512,512,510,510,512,510,510,514,515,513,512,514,515,516,511,511,509,510,508,506,508,512,510,505,507,508,510,U
501,505,513,518,515,509,505,504,497,504,513,508,510,513,515,516,519,519,515,516,513,508,507,506,508,512,514,512,514,515,510,513,508,507,512,512,514,514,509,508,510,508,507,514,512,508,508,507,506,512,512,510,508,507,510,512,515,516,513,512,507,514,515,514,514,506,497,504,508,506,505,509,512,515,514,U
510,506,504,502,506,516,528,531,518,508,505,503,506,510,513,514,514,515,508,507,508,510,510,506,508,508,510,509,511,513,511,509,510,509,514,513,512,510,506,505,504,509,517,518,516,519,520,518,514,510,499,496,504,505,502,504,507,512,512,508,512,522,524,521,521,516,508,500,507,516,518,513,510,506,509,U
509,512,510,512,512,512,511,510,505,504,505,507,509,510,508,510,512,511,510,509,513,518,520,521,514,502,493,494,500,509,510,513,519,529,527,513,508,506,510,514,510,510,510,511,515,512,512,510,508,506,502,505,508,512,512,513,512,512,512,512,512,508,508,513,510,512,508,506,505,505,504,505,508,512,513,U
518,518,511,508,504,509,510,514,515,513,514,514,513,513,511,511,509,506,505,507,508,512,510,507,507,510,510,510,513,514,515,512,510,511,512,512,508,515,517,512,510,511,511,514,506,502,507,510,512,514,515,510,503,504,508,514,516,514,510,504,509,513,513,513,514,520,518,513,508,507,505,508,508,513,509,U
504,496,502,505,510,516,518,520,517,516,511,505,509,510,512,510,508,502,498,499,508,514,516,518,519,519,517,519,515,510,508,507,507,505,508,505,505,508,515,516,512,502,498,504,510,510,504,504,509,516,520,521,519,518,520,519,513,514,508,501,506,506,508,510,508,509,512,517,515,504,508,510,511,508,510,U
511,506,504,507,513,516,516,516,513,513,509,510,508,509,508,509,505,505,510,513,514,515,514,508,510,512,513,516,510,510,514,506,501,504,511,518,518,513,504,504,510,514,514,512,515,512,505,508,512,510,504,499,498,508,513,515,518,515,520,520,515,513,508,507,508,505,506,511,515,514,511,509,510,512,510,U
510,513,511,511,508,514,512,511,516,512,508,504,500,496,499,506,507,512,518,519,520,519,509,502,501,508,513,515,518,516,513,512,509,509,510,511,513,518,519,514,512,510,504,504,506,505,507,511,506,510,515,512,516,511,507,508,510,513,513,512,510,507,508,502,500,501,508,514,514,512,508,500,509,516,523,U
526,529,520,512,508,504,509,511,505,504,505,512,514,520,517,510,509,510,513,512,504,497,497,502,514,518,513,513,514,514,516,514,512,512,510,504,502,505,508,507,506,511,514,518,514,504,502,510,512,513,513,513,515,514,513,512,515,516,515,515,514,510,511,514,516,513,510,510,505,503,507,512,510,514,515,U
510,506,506,506,512,508,504,508,508,508,510,512,514,514,513,505,511,513,516,514,504,502,505,510,516,516,516,518,514,512,513,512,512,513,511,508,508,509,508,508,511,510,508,505,507,507,510,512,513,512,512,512,504,510,514,513,512,512,507,506,504,510,512,507,508,508,510,510,514,514,514,512,512,513,508,U
508,510,512,515,513,513,515,511,501,497,507,515,519,520,521,519,516,513,508,504,506,506,508,510,508,509,512,512,518,512,511,510,504,500,508,508,511,509,509,513,513,511,508,513,514,512,510,508,505,505,508,512,513,513,512,510,513,510,502,504,512,514,518,524,524,519,512,510,510,510,507,504,505,508,512,U
516,511,506,508,511,509,511,508,510,510,511,518,512,503,500,504,506,515,514,511,512,510,505,508,512,518,515,518,514,510,512,507,505,508,515,518,514,516,517,513,504,504,501,502,504,505,512,514,508,510,515,512,510,513,512,510,509,514,515,516,516,517,515,508,507,508,511,510,511,504,502,502,507,515,520,U
514,512,514,508,510,510,509,507,510,505,506,505,506,512,512,512,513,512,512,512,516,517,515,514,513,514,509,510,510,508,510,511,508,506,505,506,510,512,512,515,512,512,509,513,510,506,504,506,509,515,513,513,515,513,508,510,509,511,510,508,504,504,508,513,515,514,508,512,508,508,505,507,504,504,506,U
515,524,524,521,522,516,510,509,508,507,506,511,511,512,508,509,508,507,507,510,506,509,510,508,514,512,511,511,504,505,510,512,511,510,512,514,507,505,510,510,512,512,516,516,514,516,515,512,504,505,512,511,510,510,514,515,511,506,508,513,510,510,513,515,507,504,508,512,509,508,516,517,513,511,507,U
504,504,507,507,507,511,514,512,509,507,504,504,507,515,516,518,512,508,508,508,509,512,515,512,510,513,512,508,507,512,514,513,511,504,491,490,499,512,519,517,518,518,526,524,520,518,515,508,504,499,496,504,510,512,513,516,516,515,515,511,510,505,504,508,508,511,513,512,508,511,506,506,503,499,504,U
506,505,512,519,520,523,515,517,518,513,517,519,512,506,504,505,508,510,511,510,508,510,512,512,513,512,511,510,510,507,511,512,510,510,513,510,509,510,508,509,508,508,508,511,510,506,505,510,510,512,511,511,504,500,500,510,520,527,526,523,515,510,509,508,510,510,508,506,510,514,512,510,506,508,510,U
512,512,512,508,508,505,504,510,514,517,516,516,512,509,507,502,504,502,506,510,513,514,518,510,502,502,502,510,516,525,521,520,515,513,512,512,515,512,517,513,512,509,508,504,506,507,511,505,504,506,508,510,512,510,509,508,509,513,511,508,504,506,512,517,518,514,510,508,508,508,505,502,498,496,499,U
506,512,518,525,526,523,520,519,516,515,513,508,509,508,507,508,506,505,507,508,505,508,510,514,518,515,512,514,515,510,510,513,513,508,506,507,510,514,512,512,510,510,513,513,511,510,506,510,510,510,510,501,504,507,512,513,518,512,508,509,512,513,512,518,517,515,513,505,505,510,510,514,514,510,512,U
510,508,511,509,506,507,508,512,510,515,516,513,508,512,516,514,510,505,509,509,502,501,504,509,511,512,512,512,514,518,522,514,510,508,505,508,511,512,516,512,512,509,508,510,512,510,514,515,511,510,508,512,511,506,504,510,515,510,508,512,512,512,512,512,509,504,507,510,512,512,512,513,513,512,510,U
506,508,511,515,514,509,508,508,512,511,502,507,510,509,508,512,512,516,517,512,512,513,515,512,514,513,513,512,511,505,502,505,502,504,508,508,511,514,520,512,506,498,501,508,518,517,516,515,516,513,508,510,512,510,512,508,504,505,510,508,513,517,518,516,514,510,508,510,512,515,512,510,510,506,508,U
510,508,510,512,509,511,510,505,507,511,510,512,510,508,512,510,515,512,510,510,510,512,510,502,505,512,520,511,500,505,511,513,514,519,515,512,513,512,514,512,510,507,510,512,511,506,508,504,508,510,512,508,512,518,518,512,508,512,511,510,507,504,506,513,521,515,511,512,510,505,507,504,507,512,517,U
510,512,509,500,499,503,508,515,521,526,524,519,511,506,508,508,508,510,512,512,512,508,508,510,512,510,508,511,513,513,515,511,512,512,515,513,511,506,499,498,505,510,512,513,515,516,515,513,512,510,510,510,513,514,515,515,507,497,487,492,502,515,522,524,528,525,517,515,515,513,506,508,506,507,508,U
511,510,510,510,507,508,512,505,502,505,512,513,513,512,513,512,512,508,514,519,520,513,504,502,502,501,505,508,512,518,516,512,513,502,497,504,516,514,521,518,516,515,518,513,509,504,505,510,514,510,509,510,510,507,510,508,512,512,513,512,505,504,508,513,510,505,505,506,510,512,515,510,512,512,513,U
519,508,504,505,510,510,510,510,510,515,515,518,513,510,508,507,510,508,512,515,515,515,512,508,509,512,510,512,508,504,505,508,508,509,510,510,512,513,508,504,505,508,512,514,515,516,521,520,516,514,507,496,494,499,508,518,520,518,516,513,511,510,507,508,508,507,507,512,513,512,509,508,513,515,514,U
511,504,508,507,508,511,513,513,515,514,515,514,514,512,506,506,502,506,515,518,513,512,508,505,507,510,515,517,512,512,512,508,505,504,499,499,507,514,515,514,510,508,507,511,511,512,515,518,517,514,514,513,512,509,510,509,507,505,510,510,512,513,509,511,510,510,510,510,508,508,510,512,512,510,511,U
508,506,512,510,511,504,498,499,508,511,521,524,519,516,514,513,514,512,510,510,511,508,512,514,513,512,510,507,508,504,500,504,510,517,514,517,516,513,512,512,512,510,510,505,506,512,512,510,508,509,512,510,508,508,511,512,512,510,504,505,500,503,505,515,514,519,522,522,519,517,520,518,510,505,504,U
504,505,502,504,508,512,517,516,519,515,515,513,508,502,504,504,507,512,512,513,513,512,514,515,513,507,504,502,506,510,508,508,510,508,508,511,516,516,516,514,512,510,512,508,506,512,513,512,512,512,512,510,508,510,505,504,505,504,501,504,508,515,514,515,521,519,518,516,514,512,513,513,510,515,511,U
508,502,501,502,508,512,510,507,508,510,509,512,515,518,515,508,509,511,511,515,515,512,507,510,506,505,506,510,510,512,510,510,512,510,510,512,510,516,513,505,504,510,510,512,512,515,515,511,512,510,510,514,512,508,505,512,514,511,510,510,512,513,515,514,513,513,508,504,505,507,507,505,508,514,514,U
513,510,505,506,508,510,510,507,509,512,512,516,515,516,512,512,510,512,515,512,501,504,504,512,515,522,519,516,508,506,505,502,504,505,512,512,513,515,515,512,512,508,504,504,507,512,510,515,514,512,510,510,512,510,512,510,510,512,514,512,510,509,508,512,512,506,505,507,510,510,510,512,512,512,513,U
511,508,509,515,518,519,515,513,511,508,510,509,510,508,510,510,511,511,510,513,505,508,512,510,513,515,513,508,502,506,504,506,512,512,513,514,512,511,512,513,512,510,510,510,508,509,508,512,510,512,510,510,510,510,513,508,508,513,510,512,507,508,511,511,510,507,510,512,510,504,502,500,502,510,518,U
518,516,515,512,514,510,508,509,510,514,510,515,514,514,511,512,512,510,512,509,507,508,511,513,512,512,512,508,510,512,512,509,507,509,509,511,512,510,512,513,510,515,519,518,515,508,500,499,504,504,511,510,512,513,512,512,515,512,512,506,510,512,508,513,513,509,499,500,509,514,513,514,519,517,518,U
512,514,515,510,512,513,512,505,497,496,509,510,508,510,512,512,515,516,516,518,511,509,512,509,512,513,510,509,508,505,507,512,511,513,514,513,511,513,514,508,507,507,512,513,510,511,512,511,508,508,510,513,513,511,511,513,512,511,512,513,517,518,512,497,494,496,504,502,506,513,517,519,520,517,513,U
508,511,512,510,510,511,514,510,511,512,514,517,515,513,510,510,513,516,514,508,505,504,508,510,513,513,509,510,508,508,508,505,511,513,511,511,512,508,508,509,512,511,511,506,506,509,508,507,512,515,513,513,513,514,506,499,503,508,510,508,531,538,529,512,483,502,510,510,512,516,511,510,508,508,507,U
513,515,513,510,499,495,506,514,518,521,516,515,514,513,505,505,507,512,513,518,519,512,508,505,504,506,505,508,510,509,507,513,512,508,512,513,515,508,505,506,513,517,516,517,519,518,514,502,504,503,505,508,508,508,508,510,511,513,513,515,516,517,513,510,510,508,506,508,504,504,503,510,512,512,514,U
512,518,514,509,509,510,513,514,512,515,515,513,510,512,505,505,504,504,510,509,512,514,511,508,512,509,510,508,508,512,510,515,515,512,512,510,507,508,510,513,512,515,513,510,508,508,505,508,508,513,512,508,506,505,512,516,512,512,520,521,517,503,500,504,509,513,515,518,512,510,508,508,508,512,513,U
511,508,506,509,508,512,514,514,512,512,509,509,512,513,512,508,513,511,512,511,514,513,512,513,512,508,504,504,510,502,500,502,508,513,516,518,519,517,514,512,510,512,508,506,510,511,511,508,507,511,511,511,508,507,512,510,512,512,508,504,507,510,509,508,510,513,511,518,519,513,512,508,508,510,510,U
513,513,511,510,510,506,510,514,504,500,508,515,516,520,520,521,522,515,507,504,506,508,506,506,505,507,507,507,504,506,508,512,513,515,514,514,515,517,513,515,513,511,505,506,504,508,507,510,511,512,512,514,510,510,513,513,513,515,510,506,504,506,508,509,508,511,513,514,513,514,513,512,508,505,510,U
514,512,508,505,508,509,512,513,517,513,512,512,510,510,510,508,508,510,512,508,504,504,507,514,518,523,520,516,514,518,517,515,507,502,504,508,508,508,507,508,514,518,516,513,508,508,508,507,504,506,510,512,513,514,518,513,511,508,505,508,512,512,516,510,504,506,508,510,504,510,513,511,515,515,514,U
511,505,507,510,510,509,511,508,512,516,518,515,510,514,508,504,507,513,515,511,510,509,513,514,513,514,511,507,505,504,505,504,510,514,512,512,512,510,514,520,518,515,510,506,505,508,515,518,514,514,508,510,513,512,504,505,504,508,510,514,514,516,510,509,508,510,508,507,508,514,510,506,510,509,508,U
508,510,514,515,512,508,512,513,510,507,510,512,510,516,519,518,512,505,498,499,508,510,512,513,519,520,520,517,512,508,509,510,513,504,504,506,510,508,505,512,512,512,512,509,512,510,506,504,506,512,512,514,515,513,516,513,512,513,513,508,510,512,512,506,507,507,510,508,510,510,513,512,513,515,512,U
513,513,512,512,510,506,502,505,507,508,514,516,514,502,492,504,511,512,516,514,513,514,511,510,509,505,512,513,513,514,512,510,508,510,512,512,511,512,510,508,502,502,504,508,509,513,514,513,518,515,518,518,516,512,512,506,512,512,510,510,511,510,508,508,506,510,510,508,510,510,511,512,512,512,510,U
512,510,510,513,509,508,510,514,514,511,507,506,506,508,512,512,505,508,509,513,513,514,516,512,517,514,512,514,505,505,512,512,510,504,505,508,510,508,512,513,513,513,512,511,507,510,514,518,516,512,504,500,497,502,508,506,510,515,513,515,512,514,515,519,517,518,512,513,512,508,511,510,508,504,504,U
508,511,513,511,508,505,510,513,510,510,507,507,512,512,513,516,512,505,504,502,506,508,512,519,519,522,524,521,519,511,506,504,502,502,505,506,508,512,511,515,511,510,508,509,515,513,510,510,511,514,510,512,512,508,510,511,510,512,508,509,511,510,510,510,509,507,508,505,506,510,514,514,516,510,510,U
512,513,513,514,513,513,510,510,509,498,504,512,512,515,516,512,512,515,511,508,511,508,505,508,512,512,511,510,507,506,508,515,515,514,507,506,505,509,514,510,510,512,512,511,512,513,507,507,507,512,512,515,508,512,510,512,511,511,510,508,510,511,512,513,504,500,507,510,510,518,518,518,520,518,514,U
513,512,510,511,509,510,510,509,505,505,511,510,512,507,510,512,510,505,505,508,508,510,513,512,513,514,513,517,513,516,518,515,510,506,504,506,507,512,510,512,514,512,511,510,512,512,508,512,510,508,500,504,508,505,508,511,515,516,516,516,518,512,515,514,513,512,509,510,508,504,508,512,513,512,510,U
512,512,512,510,509,505,505,507,508,509,512,506,504,507,506,508,511,513,514,504,508,511,514,517,516,517,515,514,509,510,511,512,512,512,516,513,513,514,510,510,510,508,508,507,507,506,508,510,511,510,511,512,515,515,514,513,510,508,507,506,512,515,513,512,508,502,502,504,508,510,504,506,512,515,519,U
520,520,512,510,511,511,512,505,505,510,514,515,515,514,512,508,506,504,505,505,508,506,508,515,514,514,514,514,512,512,511,510,507,504,504,508,511,514,512,513,512,512,513,515,512,512,513,508,509,508,508,507,510,510,510,514,514,510,509,513,513,511,513,512,508,508,513,512,512,510,513,511,508,510,508,U
512,512,513,512,505,508,507,508,508,509,510,512,512,512,513,510,510,507,510,512,513,514,512,513,513,512,507,509,512,515,515,515,512,510,504,505,505,510,511,510,510,512,510,514,512,509,510,514,512,516,516,514,512,507,507,509,512,511,512,512,512,508,508,510,511,509,510,504,508,508,515,514,512,512,512,U
510,510,510,508,510,513,514,514,510,512,514,512,506,508,512,512,510,512,510,512,510,509,514,512,511,510,509,512,503,500,505,509,512,517,514,516,516,513,514,510,510,508,513,510,509,510,510,513,516,513,508,508,510,505,503,504,510,512,514,512,508,512,516,513,510,511,514,512,512,512,510,510,510,507,508,U
510,512,513,513,515,511,513,508,499,500,503,508,513,515,519,516,513,508,510,511,508,509,511,514,512,511,512,510,508,504,506,508,511,512,513,514,515,508,508,508,511,513,518,516,515,513,510,510,508,506,507,508,510,510,511,505,509,509,512,511,510,504,499,505,513,514,519,517,517,512,507,509,509,512,510,U
513,512,512,514,515,513,513,506,504,504,506,506,508,513,514,514,515,515,514,510,505,505,504,509,515,515,512,514,508,508,510,512,512,513,512,512,510,508,509,512,512,510,512,508,506,508,513,513,512,510,500,499,504,507,513,518,520,518,520,514,512,507,506,508,510,507,510,510,512,512,514,513,510,508,508,U
510,512,514,514,514,509,509,508,512,515,514,512,510,506,505,510,508,512,512,510,505,508,510,509,513,515,513,514,510,506,508,512,509,510,516,515,510,508,510,505,512,512,506,502,502,513,516,516,518,519,518,513,510,507,512,513,514,513,506,505,502,507,510,509,505,506,511,508,508,516,516,513,509,511,510,U
510,510,510,515,516,513,514,513,511,508,505,508,505,506,506,507,512,518,518,511,510,508,510,507,505,508,508,508,510,512,509,510,511,515,507,504,508,515,515,516,520,516,512,511,508,502,505,508,510,514,512,512,515,515,514,513,512,512,515,513,512,506,502,497,500,502,503,508,512,516,518,513,511,510,512,U
511,512,512,509,510,510,515,516,513,512,512,512,514,512,506,510,512,508,502,499,504,508,508,509,516,515,516,518,515,512,515,514,510,508,512,512,510,508,510,513,514,516,515,512,505,505,504,505,508,509,510,512,512,514,513,510,508,508,511,513,515,518,509,508,504,503,508,513,514,510,499,497,502,510,518,U
521,521,520,519,518,518,513,512,505,509,511,510,508,510,512,508,501,504,507,509,510,512,513,514,509,511,508,509,508,508,510,512,510,512,510,512,512,512,510,512,513,512,512,514,512,510,511,511,510,508,507,506,501,506,513,516,512,512,506,505,508,509,515,519,514,513,511,511,508,505,502,506,510,514,520,U
519,514,510,506,502,507,504,504,508,514,518,520,518,515,513,515,517,515,515,510,504,504,505,507,504,506,510,512,511,510,511,510,515,512,510,511,512,513,508,508,512,510,512,511,505,505,508,508,513,513,516,515,514,517,514,512,510,507,503,504,503,507,507,515,515,512,514,513,513,512,510,514,513,512,511,U
506,507,508,510,510,508,508,512,515,509,510,508,513,513,510,510,510,507,510,515,515,512,506,505,507,507,512,513,512,513,513,513,512,512,508,508,508,506,502,502,508,516,516,518,522,517,505,508,510,510,505,507,508,511,514,515,515,515,514,514,510,506,510,510,505,503,504,504,510,513,514,512,513,512,513,U
514,513,516,512,510,512,512,511,511,510,508,510,508,510,512,513,511,512,510,509,512,514,514,510,508,505,508,510,508,511,504,499,505,512,513,516,518,514,515,512,510,512,512,508,508,510,513,510,510,510,514,512,507,508,509,510,506,504,508,508,513,517,516,512,514,513,505,502,504,504,510,514,515,515,515,U
515,514,509,506,512,510,506,510,510,508,512,508,510,512,513,512,508,510,510,512,513,510,508,508,507,511,506,504,505,511,515,514,516,519,516,513,512,513,514,515,511,506,502,501,504,505,508,506,504,506,514,519,516,513,514,514,515,515,513,514,513,512,512,510,507,508,512,512,508,508,509,512,512,510,510,U
