@RELATION EMG
@ATTRIBUTE Sinal1 REAL
@ATTRIBUTE Sinal2 REAL
@ATTRIBUTE Sinal3 REAL
@ATTRIBUTE Sinal4 REAL
@ATTRIBUTE Sinal5 REAL
@ATTRIBUTE Sinal6 REAL
@ATTRIBUTE Sinal7 REAL
@ATTRIBUTE Sinal8 REAL
@ATTRIBUTE Sinal9 REAL
@ATTRIBUTE Sinal10 REAL
@ATTRIBUTE Sinal11 REAL
@ATTRIBUTE Sinal12 REAL
@ATTRIBUTE Sinal13 REAL
@ATTRIBUTE Sinal14 REAL
@ATTRIBUTE Sinal15 REAL
@ATTRIBUTE Sinal16 REAL
@ATTRIBUTE Sinal17 REAL
@ATTRIBUTE Sinal18 REAL
@ATTRIBUTE Sinal19 REAL
@ATTRIBUTE Sinal20 REAL
@ATTRIBUTE Sinal21 REAL
@ATTRIBUTE Sinal22 REAL
@ATTRIBUTE Sinal23 REAL
@ATTRIBUTE Sinal24 REAL
@ATTRIBUTE Sinal25 REAL
@ATTRIBUTE Sinal26 REAL
@ATTRIBUTE Sinal27 REAL
@ATTRIBUTE Sinal28 REAL
@ATTRIBUTE Sinal29 REAL
@ATTRIBUTE Sinal30 REAL
@ATTRIBUTE Sinal31 REAL
@ATTRIBUTE Sinal32 REAL
@ATTRIBUTE Sinal33 REAL
@ATTRIBUTE Sinal34 REAL
@ATTRIBUTE Sinal35 REAL
@ATTRIBUTE Sinal36 REAL
@ATTRIBUTE Sinal37 REAL
@ATTRIBUTE Sinal38 REAL
@ATTRIBUTE Sinal39 REAL
@ATTRIBUTE Sinal40 REAL
@ATTRIBUTE Sinal41 REAL
@ATTRIBUTE Sinal42 REAL
@ATTRIBUTE Sinal43 REAL
@ATTRIBUTE Sinal44 REAL
@ATTRIBUTE Sinal45 REAL
@ATTRIBUTE Sinal46 REAL
@ATTRIBUTE Sinal47 REAL
@ATTRIBUTE Sinal48 REAL
@ATTRIBUTE Sinal49 REAL
@ATTRIBUTE Sinal50 REAL
@ATTRIBUTE Sinal51 REAL
@ATTRIBUTE Sinal52 REAL
@ATTRIBUTE Sinal53 REAL
@ATTRIBUTE Sinal54 REAL
@ATTRIBUTE Sinal55 REAL
@ATTRIBUTE Sinal56 REAL
@ATTRIBUTE Sinal57 REAL
@ATTRIBUTE Sinal58 REAL
@ATTRIBUTE Sinal59 REAL
@ATTRIBUTE Sinal60 REAL
@ATTRIBUTE Sinal61 REAL
@ATTRIBUTE Sinal62 REAL
@ATTRIBUTE Sinal63 REAL
@ATTRIBUTE Sinal64 REAL
@ATTRIBUTE Sinal65 REAL
@ATTRIBUTE Sinal66 REAL
@ATTRIBUTE Sinal67 REAL
@ATTRIBUTE Sinal68 REAL
@ATTRIBUTE Sinal69 REAL
@ATTRIBUTE Sinal70 REAL
@ATTRIBUTE Sinal71 REAL
@ATTRIBUTE Sinal72 REAL
@ATTRIBUTE Sinal73 REAL
@ATTRIBUTE Sinal74 REAL
@ATTRIBUTE Sinal75 REAL

@ATTRIBUTE class {A,E,I,O,U}
@DATA
513,516,518,514,505,504,510,504,510,512,514,509,502,513,514,512,514,515,511,510,512,518,508,513,513,514,514,508,510,512,510,510,514,508,511,515,518,512,504,505,512,504,510,510,513,509,508,515,510,504,509,512,512,507,512,512,512,512,510,513,513,509,505,510,512,512,518,514,509,508,508,508,509,512,516,O
508,507,520,519,515,512,515,504,499,506,504,510,512,518,515,504,505,515,523,517,519,510,497,498,506,515,514,512,510,505,503,510,520,515,514,512,506,510,511,515,510,510,512,511,508,509,516,515,512,506,512,506,507,510,515,512,508,512,508,508,508,515,508,508,515,514,518,516,512,504,499,508,510,508,510,O
512,510,511,515,521,520,510,505,510,517,513,508,521,513,504,500,510,516,515,505,499,510,522,519,508,502,508,516,515,521,510,501,504,504,523,536,518,510,498,496,502,499,504,504,505,512,529,513,510,514,510,518,518,513,504,505,499,514,512,508,508,514,519,520,515,512,510,505,518,511,506,502,514,515,532,O
522,509,496,501,512,506,504,499,504,511,520,514,507,510,508,520,512,508,500,511,526,528,520,503,510,512,518,508,504,500,504,514,515,512,510,512,508,514,510,513,512,513,524,513,508,499,501,511,515,515,498,504,504,514,512,506,512,509,513,516,516,512,512,518,515,505,502,502,512,512,510,513,512,516,516,O
512,508,512,512,515,508,504,516,515,512,510,514,512,502,513,522,513,515,508,526,520,510,502,498,506,516,514,500,504,512,513,508,502,512,508,507,510,515,511,508,515,505,499,497,512,520,521,515,508,504,509,514,505,502,510,504,502,504,511,523,523,528,517,505,499,512,523,524,510,502,499,496,514,515,508,O
504,515,515,515,513,508,515,505,518,516,510,506,507,502,504,502,494,507,510,524,513,512,511,515,515,520,515,506,512,510,508,510,508,508,514,516,514,512,518,514,508,502,508,510,505,504,508,510,517,514,510,509,514,508,512,514,508,508,510,508,512,518,512,508,512,515,510,510,506,507,509,517,515,515,508,O
500,502,510,512,514,517,512,502,507,516,512,518,515,508,497,505,515,512,510,508,506,504,508,512,506,519,516,515,511,515,519,518,514,512,504,499,502,514,521,516,512,509,508,513,523,519,512,501,505,505,499,499,505,510,512,511,510,511,513,519,515,515,515,514,514,503,504,505,506,510,510,503,506,508,512,O
521,522,519,518,512,510,511,511,507,498,507,508,504,499,504,514,524,521,520,515,514,522,513,499,504,510,509,508,513,516,516,510,508,508,505,512,510,505,512,516,515,510,510,511,510,516,508,508,513,520,515,506,502,502,501,508,511,504,504,505,507,510,516,528,530,521,515,512,510,513,512,512,508,506,505,O
506,512,512,508,510,518,523,518,512,510,510,509,504,498,504,505,510,515,518,519,514,511,508,504,512,510,505,510,515,510,510,512,508,505,505,508,513,513,518,516,517,519,514,508,502,506,512,512,510,513,504,510,509,512,518,523,512,512,508,502,504,508,511,510,510,523,521,515,508,504,507,508,508,505,504,O
505,511,514,514,506,509,510,506,515,520,518,508,499,505,509,514,518,524,512,504,506,506,502,501,504,508,513,512,515,513,510,516,519,515,510,512,512,512,514,512,512,513,515,512,515,515,510,502,496,506,507,508,504,504,513,510,509,513,515,508,512,510,510,505,515,515,513,516,516,516,504,510,517,516,506,O
504,511,511,511,520,516,513,505,502,502,504,506,508,515,515,513,516,513,513,513,509,500,506,512,512,509,508,509,504,505,508,510,509,515,511,507,506,513,514,510,513,513,507,514,512,515,508,508,514,515,514,508,505,507,511,509,513,517,515,521,518,513,504,499,504,504,506,510,512,512,510,505,508,510,514,O
515,513,512,510,510,513,515,512,513,512,512,510,508,501,502,509,511,510,511,508,510,512,512,519,518,518,512,509,501,512,512,511,508,505,506,508,508,513,512,506,510,514,517,516,514,516,508,502,508,509,508,508,508,513,510,507,507,508,511,510,512,510,515,515,513,512,514,512,513,504,504,514,519,514,515,O
510,507,507,504,496,508,507,506,518,524,520,508,499,502,509,512,513,508,510,513,512,510,518,513,512,514,509,509,513,515,512,505,504,510,512,516,516,512,514,508,504,500,499,508,508,505,505,506,512,518,515,510,508,508,512,510,506,506,513,512,508,504,506,514,514,510,508,514,514,510,516,510,509,505,516,O
520,518,508,499,512,512,507,505,512,513,515,518,513,512,511,519,522,516,512,504,501,497,502,501,500,504,513,523,518,510,509,509,515,515,511,509,508,507,514,513,506,502,505,505,512,516,516,524,515,512,515,513,512,514,511,504,510,508,505,499,504,507,518,516,518,512,508,512,510,510,518,515,513,509,506,O
512,508,509,504,510,518,512,523,523,510,507,504,508,505,508,515,506,504,507,510,516,514,509,507,510,512,510,508,515,512,508,508,514,514,511,517,507,510,507,512,516,513,522,508,502,505,514,513,508,514,506,499,505,511,511,508,515,520,512,512,521,519,512,504,507,508,505,512,516,513,507,505,510,510,505,O
516,532,522,510,504,498,498,503,513,518,518,515,513,512,508,513,517,515,512,508,506,513,511,513,512,516,515,504,505,510,510,508,514,512,518,514,510,510,511,510,511,511,510,513,509,510,509,508,512,512,514,516,521,513,509,520,519,512,507,509,510,508,505,507,508,512,519,513,505,508,512,516,513,510,509,O
513,516,513,512,512,516,512,504,501,507,510,511,515,515,510,512,508,509,515,516,516,512,509,513,515,512,510,508,512,515,510,506,518,520,520,519,514,503,504,504,510,512,510,511,512,508,506,510,513,510,508,514,514,515,512,512,510,514,517,510,510,512,516,513,508,507,510,520,522,520,513,512,510,505,505,O
507,507,510,516,516,510,508,509,512,510,508,501,509,513,512,507,508,512,516,514,513,513,510,510,509,506,513,516,515,506,505,509,509,510,509,512,513,509,512,518,515,506,510,510,508,510,513,515,517,512,505,504,508,510,512,510,510,518,515,510,514,517,514,508,506,508,518,516,513,510,505,507,508,508,510,O
512,513,514,512,510,508,505,508,515,517,513,513,512,507,507,508,518,526,519,510,504,494,494,505,513,515,518,512,504,504,513,517,520,516,512,512,510,511,516,515,497,505,513,510,516,514,508,512,512,510,513,508,506,515,514,518,515,505,506,510,518,516,504,505,508,512,514,502,501,512,518,522,506,505,515,O
508,512,510,513,512,510,515,516,512,508,509,508,511,513,512,512,510,505,510,513,512,508,507,509,508,512,513,512,510,508,506,510,512,512,512,511,512,512,512,513,513,513,512,512,505,505,508,509,514,512,508,510,514,510,512,510,506,507,515,514,515,524,516,512,504,504,502,506,500,504,509,512,512,510,512,O
512,514,515,513,512,513,507,511,510,508,504,508,506,505,508,515,518,516,515,513,510,508,506,511,516,519,516,510,508,508,511,506,510,508,512,513,510,504,507,510,509,510,512,516,518,513,511,506,508,508,508,508,510,513,514,513,512,515,514,508,504,506,510,514,515,515,512,512,510,513,511,512,512,509,508,O
510,513,508,506,507,508,510,510,508,506,515,523,519,515,508,508,506,508,507,508,507,507,510,511,508,513,515,515,514,516,515,514,510,508,505,507,507,512,513,510,512,515,513,510,512,514,515,508,510,511,514,512,516,519,516,515,513,511,512,509,512,512,509,502,504,504,505,506,508,508,506,510,511,516,518,O
512,512,512,511,508,510,512,510,507,506,505,509,512,510,512,512,517,513,510,512,511,511,510,510,512,513,508,501,504,510,512,512,511,519,518,512,510,505,504,508,508,507,515,517,514,513,508,510,513,512,510,518,516,513,504,498,508,510,514,515,515,512,502,504,506,515,524,522,518,510,506,502,508,512,508,O
506,509,508,510,510,514,528,523,516,510,499,497,506,513,512,514,511,507,505,505,510,509,505,506,507,508,504,507,512,520,523,516,519,514,508,503,503,506,514,512,510,508,505,506,512,515,524,520,512,515,518,515,513,513,512,508,508,508,510,512,509,506,508,505,507,513,514,512,512,513,512,504,506,508,513,O
510,509,507,512,507,509,512,516,519,517,515,513,506,502,502,507,514,511,505,508,515,521,512,512,518,513,512,516,511,512,512,508,510,510,512,515,513,508,510,508,501,507,512,508,513,516,511,509,507,513,518,513,511,513,510,504,508,508,512,508,507,515,516,502,504,504,508,518,513,515,516,515,510,512,507,O
506,512,513,520,517,518,512,512,508,505,502,500,500,502,499,499,513,518,515,519,521,518,512,515,519,513,507,511,513,510,500,503,498,498,499,505,513,513,514,518,518,517,516,514,510,514,515,510,509,515,513,515,506,502,505,512,511,512,510,512,506,504,502,504,507,496,500,510,512,515,522,517,518,514,516,O
512,507,508,518,518,516,512,508,504,504,510,507,504,510,515,516,510,509,511,515,516,512,515,508,510,512,510,508,507,508,508,512,510,508,510,508,512,510,512,508,507,507,510,510,512,515,514,511,510,514,512,510,508,508,508,510,512,510,512,510,512,512,508,506,508,508,504,512,516,520,518,515,509,508,512,O
515,515,512,507,510,510,510,507,510,508,508,514,512,515,518,514,509,510,508,504,510,512,512,510,515,509,502,504,506,510,517,513,513,515,513,506,506,510,512,510,513,515,504,499,505,510,510,511,516,516,512,514,512,512,512,512,510,507,505,512,510,511,510,513,514,515,513,509,512,517,512,512,513,510,512,O
515,515,510,509,506,506,502,506,512,509,504,511,514,513,510,515,513,505,508,509,506,505,512,512,512,514,512,515,516,514,505,499,502,504,511,514,512,515,518,512,508,515,512,510,506,506,508,510,509,508,514,514,515,521,518,510,506,511,508,508,510,510,517,510,508,508,512,510,511,508,510,515,518,509,510,O
510,510,516,512,502,504,505,505,516,516,508,513,513,516,513,512,514,516,513,512,514,512,509,508,510,514,509,504,505,508,520,520,515,512,505,506,510,505,507,507,506,511,506,510,512,511,510,512,514,511,505,499,505,508,515,520,519,516,510,504,502,504,508,512,514,516,517,512,508,505,509,512,510,508,508,O
514,512,513,512,516,514,512,512,512,507,505,511,510,512,513,514,509,508,514,515,510,510,504,504,506,512,514,514,508,508,505,505,504,506,509,513,515,513,514,512,510,512,509,512,512,508,511,512,515,512,514,514,512,508,499,498,504,507,510,515,518,518,517,515,510,509,508,509,510,512,510,508,506,508,508,O
512,510,512,516,516,512,514,512,505,502,508,508,506,515,514,515,515,512,511,508,505,508,506,508,505,512,516,515,510,504,505,508,512,518,514,513,515,512,518,508,508,512,512,508,507,510,508,507,505,506,505,506,507,513,512,512,513,522,519,513,504,510,514,513,516,517,516,516,512,510,507,499,512,512,508,O
508,512,510,513,514,515,528,522,515,504,505,504,506,510,515,514,515,512,511,507,508,510,505,511,511,510,510,510,512,510,508,509,502,504,510,509,510,512,508,504,510,513,510,512,509,512,510,508,512,510,513,515,511,514,516,511,505,508,513,508,506,512,510,512,508,506,504,512,516,507,508,518,515,510,508,O
504,505,512,510,505,514,513,507,510,519,516,522,520,512,505,508,512,507,510,508,507,510,513,506,507,510,512,515,517,511,514,509,502,505,513,512,507,512,507,511,518,512,504,506,506,509,513,512,517,516,508,506,510,505,505,512,509,508,508,510,515,510,504,512,515,510,512,508,512,518,516,513,514,510,508,O
507,506,513,509,512,512,511,512,508,508,508,508,506,508,520,523,513,513,510,508,513,513,508,506,508,510,517,518,515,510,510,505,511,513,512,510,506,512,513,511,507,508,507,512,512,512,510,512,508,506,510,513,514,508,507,507,513,516,518,512,512,515,513,512,513,512,506,510,508,509,511,509,510,508,515,O
514,513,514,512,509,514,512,512,510,508,510,512,508,505,508,510,512,510,508,511,510,508,508,510,512,506,510,516,518,514,515,511,512,511,510,508,507,505,508,512,505,509,513,512,515,515,510,512,509,505,510,514,518,512,510,511,514,512,508,507,508,507,504,508,510,513,518,514,512,516,508,506,510,514,508,O
511,511,510,512,510,513,515,511,508,512,518,511,506,507,502,503,505,505,512,512,514,518,519,517,518,512,502,509,509,508,512,505,507,510,510,509,510,511,512,510,512,508,514,520,515,508,508,506,504,516,509,516,507,510,515,518,512,506,505,510,514,515,508,512,515,512,511,505,497,500,512,511,512,513,516,O
518,514,509,513,510,510,508,512,511,510,512,509,511,508,507,510,509,512,511,509,510,509,513,514,512,510,510,508,512,510,508,507,515,513,513,510,510,513,512,511,513,511,508,508,511,513,513,507,508,511,512,507,505,505,513,512,508,512,520,508,508,515,509,512,508,513,513,510,514,516,508,509,507,509,518,O
520,509,505,505,508,516,517,510,512,509,515,519,511,504,504,510,511,504,510,510,517,514,512,510,511,510,512,515,512,509,508,508,508,512,509,515,520,514,508,511,512,510,513,510,508,516,512,511,517,513,508,514,513,514,512,506,505,505,504,509,514,512,510,520,520,513,504,507,512,516,515,511,515,514,512,O
512,508,507,502,508,505,501,508,512,507,507,515,515,518,516,510,508,508,507,508,510,512,508,513,513,513,516,512,514,515,505,507,509,512,508,512,515,514,515,519,514,510,508,508,510,513,514,514,512,508,510,510,508,505,510,510,512,518,515,512,510,503,508,508,510,506,515,514,512,516,514,512,512,504,505,O
505,510,507,502,506,512,513,510,514,512,505,508,514,510,510,512,511,510,510,508,508,510,503,508,510,507,507,506,508,513,514,510,510,505,511,511,510,508,509,508,512,515,511,515,515,515,515,510,506,504,502,507,508,510,511,518,516,512,507,509,508,513,517,513,508,511,513,512,510,511,509,508,510,508,511,O
509,512,508,512,514,512,511,508,511,511,510,512,512,512,509,506,510,510,512,515,514,512,509,510,509,512,513,508,512,512,509,512,507,504,511,516,512,513,510,518,515,511,504,506,509,512,514,512,512,508,514,513,504,504,508,511,512,513,512,513,510,511,512,513,512,514,509,508,511,513,508,513,513,514,513,O
510,512,514,512,516,510,505,510,507,508,508,507,510,513,515,517,514,508,511,506,507,518,518,514,515,509,506,515,507,508,511,510,511,512,515,515,515,514,512,510,505,511,510,508,510,512,511,510,506,510,514,505,512,515,512,515,513,512,512,510,505,510,510,506,513,511,512,507,508,515,514,514,514,508,506,O
510,512,507,504,506,508,512,515,510,508,510,513,515,515,515,514,513,510,508,509,510,513,513,512,510,510,515,512,510,512,512,508,515,515,513,518,515,510,510,507,508,511,510,510,516,515,515,516,515,510,513,510,504,507,508,505,510,509,506,509,514,512,513,515,510,505,512,504,504,508,504,511,516,519,520,O
516,510,510,511,507,508,514,514,515,512,508,510,514,509,510,515,508,513,515,512,504,505,503,506,508,506,512,515,520,520,521,510,506,507,500,506,512,514,515,520,519,512,507,502,505,505,505,512,516,515,510,505,510,512,511,512,512,509,510,510,510,510,513,514,510,515,512,512,516,512,509,508,507,504,509,O
504,504,508,511,514,513,518,518,510,510,508,510,512,513,510,510,510,508,512,514,512,513,509,510,511,506,509,507,508,513,512,513,512,505,515,513,508,508,510,509,512,517,514,509,511,512,510,512,512,506,508,506,508,513,515,512,514,510,508,507,512,514,508,510,514,512,510,509,508,507,510,508,513,510,512,O
510,511,514,515,514,513,507,511,513,509,511,510,513,514,514,513,510,508,510,508,510,507,512,510,512,513,512,513,510,510,511,512,513,512,512,510,510,511,510,508,511,515,516,512,508,506,508,507,509,515,515,510,510,515,514,510,505,509,508,515,519,513,514,512,508,508,512,514,506,502,510,511,514,512,521,O
518,517,508,502,510,509,505,512,513,512,508,515,513,506,510,513,509,512,513,508,515,515,515,510,512,510,514,512,508,511,510,518,516,515,510,496,500,505,508,512,512,514,515,508,510,508,516,514,518,512,502,506,509,515,513,517,513,512,510,508,513,514,508,505,508,513,508,505,515,519,504,504,500,513,518,O
523,505,513,520,514,507,513,520,507,498,507,512,508,515,521,512,503,505,513,507,506,510,515,510,500,506,513,508,504,510,516,505,504,511,515,508,504,508,513,504,507,515,519,509,510,518,513,500,504,514,514,512,510,518,513,510,508,512,510,508,504,509,513,511,508,511,512,512,510,510,512,513,509,511,513,O
510,508,513,509,510,505,510,518,520,512,510,513,509,504,510,518,513,510,515,515,508,498,509,518,512,506,519,517,504,504,516,514,505,510,513,508,504,513,515,513,516,512,511,511,515,507,505,513,513,504,505,520,515,510,512,515,512,507,507,505,512,514,511,508,515,513,510,505,514,510,505,511,518,516,509,O
513,512,513,510,505,512,513,510,507,508,508,513,507,509,510,518,515,506,509,515,517,513,504,512,509,512,508,510,512,512,512,506,506,507,510,508,517,512,515,512,513,508,512,506,503,508,508,513,506,508,507,512,515,517,511,509,508,514,514,516,517,509,510,512,511,510,514,509,512,508,507,504,510,510,506,O
513,514,512,512,510,508,510,512,513,510,510,513,513,510,510,510,510,510,510,508,512,512,510,512,507,504,501,502,506,507,512,516,525,519,522,515,513,514,512,509,504,510,511,512,512,511,510,507,509,515,515,512,512,512,514,513,512,512,511,508,507,510,508,505,506,507,507,512,519,518,514,509,512,512,511,O
512,511,510,512,515,513,510,508,512,512,510,512,513,513,511,510,511,514,512,506,499,505,511,513,512,514,518,518,518,519,517,512,504,504,505,507,506,513,510,513,509,510,514,512,509,512,512,510,510,512,514,514,512,510,513,510,515,518,514,512,512,508,504,504,505,505,507,512,512,513,512,513,514,514,512,O
508,504,505,510,508,510,512,512,513,515,513,511,513,512,514,510,512,507,512,512,514,511,508,505,510,515,512,508,506,507,509,515,510,510,512,512,519,515,512,512,508,513,508,510,511,504,502,502,508,508,509,512,512,516,518,518,518,515,515,512,510,505,502,507,504,508,510,513,515,510,512,513,515,514,511,O
512,512,512,509,510,509,507,502,500,506,506,505,506,514,514,512,512,524,523,516,506,504,504,504,504,504,508,515,524,519,519,512,511,512,504,512,512,510,508,508,507,509,513,510,512,515,512,512,513,511,512,508,505,504,510,514,506,505,511,508,510,512,513,514,513,513,515,516,514,512,508,509,509,506,504,O
507,506,505,506,508,512,516,522,521,513,512,515,513,511,510,506,507,509,508,512,510,512,510,514,513,504,504,506,511,510,513,513,512,508,512,509,508,510,513,516,516,515,510,512,512,515,513,508,504,508,513,510,509,505,508,508,512,514,510,514,515,513,512,510,510,513,513,512,512,510,506,500,504,500,504,O
512,522,531,524,516,515,513,508,509,507,508,510,510,515,512,513,504,506,504,518,512,513,510,516,512,518,518,512,512,507,503,508,510,504,510,508,508,515,514,508,513,512,506,511,509,510,515,510,520,518,508,512,512,507,514,511,515,504,504,510,508,516,512,505,508,506,504,504,502,508,508,516,514,508,515,O
508,516,518,508,515,508,514,510,510,514,514,517,507,508,510,508,514,505,507,508,508,513,506,504,505,506,511,509,510,510,510,512,508,512,509,510,514,516,518,510,507,512,510,511,505,508,508,508,510,508,513,513,513,512,510,506,512,513,512,510,513,512,512,513,510,506,508,508,505,507,508,512,514,514,510,O
510,512,513,513,513,514,509,512,506,511,508,504,515,512,516,509,499,510,508,508,519,510,514,513,504,512,515,513,512,508,502,507,510,506,501,510,518,524,516,507,506,507,508,512,512,505,508,512,515,518,510,506,512,517,508,511,513,510,512,512,505,512,512,504,518,519,512,510,514,508,510,512,508,510,507,O
507,514,514,508,510,515,508,512,512,504,512,515,508,512,512,506,508,514,510,509,514,513,509,512,510,507,513,514,504,506,513,508,506,517,515,508,510,512,505,510,512,512,507,513,520,513,520,517,506,504,508,512,508,510,512,508,504,510,507,510,516,517,516,513,512,508,507,509,507,516,526,519,515,519,510,O
508,506,507,504,507,508,508,511,519,508,506,510,505,512,515,509,508,512,510,512,511,509,510,513,512,508,512,512,512,520,512,511,518,508,508,511,507,506,508,504,517,516,508,512,512,513,518,509,512,514,508,513,516,512,521,508,508,509,505,514,510,510,512,508,515,518,504,507,514,517,520,506,508,509,514,O
522,517,513,509,505,507,504,509,512,511,513,510,513,506,508,511,507,510,508,505,510,509,506,512,512,508,516,514,514,512,510,510,508,509,514,505,509,506,512,512,510,510,513,515,511,509,507,511,504,508,513,507,510,512,515,512,513,513,509,512,512,507,511,513,516,513,512,508,512,508,515,512,507,514,512,O
510,510,510,508,512,506,505,513,515,511,519,515,512,512,511,502,508,510,510,512,513,504,508,512,508,516,512,510,509,510,505,511,508,508,509,509,510,515,510,513,510,517,518,515,518,510,508,510,510,513,516,507,512,507,510,510,506,512,505,508,512,512,515,516,505,508,515,513,510,510,506,505,513,508,507,O
512,513,510,511,510,508,513,510,501,512,510,514,514,518,510,516,512,510,515,515,506,509,511,513,510,512,512,515,515,511,508,508,505,512,511,508,510,513,509,513,508,515,517,513,510,508,510,516,513,512,515,508,508,505,510,512,505,518,508,510,512,507,507,509,510,511,504,512,510,504,516,505,510,511,507,O
511,504,513,512,514,522,520,516,518,512,510,504,508,512,512,510,508,512,507,510,512,509,508,519,510,507,508,512,512,513,516,512,513,512,508,508,507,507,512,510,512,512,513,512,510,515,514,514,510,506,508,512,510,508,511,510,511,510,510,508,509,510,510,516,522,520,516,512,509,509,510,508,512,515,512,O
510,508,508,511,512,508,512,512,512,507,504,508,508,508,508,505,509,510,510,512,519,519,514,515,508,510,512,512,508,511,510,508,508,504,508,511,512,513,513,515,512,512,512,514,510,508,505,508,509,508,512,514,514,515,512,512,504,505,507,508,510,512,504,507,508,508,512,518,516,515,513,516,513,512,511,O
512,510,508,511,510,508,510,510,512,509,509,508,514,512,510,513,508,510,510,513,516,513,510,510,511,512,511,514,516,510,508,506,506,504,512,513,516,521,516,518,508,506,503,506,504,508,512,510,512,510,515,513,513,513,510,512,510,514,510,511,510,512,510,508,510,510,510,514,510,511,508,510,509,504,505,O
512,513,515,513,507,510,508,507,507,513,515,518,518,512,513,512,508,508,504,512,511,510,512,511,508,510,507,512,510,512,515,512,516,511,508,508,510,515,507,513,515,510,505,508,510,511,515,512,506,504,508,508,508,508,505,513,519,515,512,518,522,516,508,505,512,512,509,508,513,512,505,508,510,510,512,O
510,512,512,513,516,512,500,507,506,512,513,519,516,517,510,508,508,509,513,505,512,513,520,512,518,510,512,504,508,510,513,514,507,510,502,507,508,510,511,512,512,515,515,512,510,512,512,510,508,514,513,512,510,504,508,510,513,511,515,513,510,514,513,510,508,510,508,509,508,510,510,512,513,512,510,O
505,507,509,512,515,513,516,513,508,509,515,513,514,509,508,507,510,512,515,512,508,507,507,510,513,512,508,512,512,511,512,510,509,508,508,504,510,518,518,517,508,508,505,505,510,511,510,512,514,512,516,509,512,510,511,512,510,510,510,510,510,513,511,508,510,513,510,512,513,512,512,518,510,512,505,O
507,505,507,513,510,514,509,511,508,515,508,512,513,510,511,513,514,512,512,509,508,511,510,510,513,509,509,514,510,509,512,511,516,509,511,512,508,508,505,509,513,519,518,514,515,510,508,507,507,502,504,505,513,513,510,518,514,509,508,510,508,516,514,514,506,512,511,510,508,507,513,516,515,512,513,O
512,506,505,511,514,513,512,512,510,510,508,512,507,506,508,508,510,512,512,510,516,519,515,511,508,508,507,509,509,512,511,513,514,514,510,509,510,505,509,513,513,510,510,508,510,508,512,513,514,513,514,513,513,510,513,510,512,512,512,508,509,506,509,513,509,507,511,512,513,512,510,510,510,512,512,O
514,512,509,510,513,514,512,513,509,506,514,508,512,509,508,508,512,510,507,512,515,513,511,509,512,515,514,512,508,510,511,510,508,511,512,512,510,510,508,505,504,511,512,510,514,515,511,514,513,510,517,509,508,506,512,509,510,506,508,511,506,513,512,512,514,517,512,509,506,512,509,508,510,510,514,O
517,515,512,508,511,513,512,510,510,506,512,512,513,515,515,510,506,509,505,508,513,516,521,516,512,502,508,505,505,505,506,512,510,509,510,510,512,510,510,509,508,510,512,510,515,512,512,512,505,510,509,512,515,510,512,512,514,513,512,510,508,510,510,514,512,512,508,508,508,511,513,513,514,510,507,O
508,508,509,508,507,510,511,515,514,508,510,510,512,509,510,510,508,518,510,510,508,509,512,508,509,512,512,510,507,512,513,513,513,515,514,504,505,512,512,519,515,513,514,514,511,512,518,513,508,510,514,507,513,510,516,505,512,507,516,511,510,510,512,513,506,512,505,515,505,510,502,515,512,511,512,O
508,515,506,512,507,515,512,508,513,508,518,510,512,510,510,514,508,514,511,514,513,508,512,510,512,504,501,506,502,510,506,509,518,518,522,511,507,510,508,518,512,512,510,508,518,511,505,508,510,517,508,500,512,514,518,511,506,512,508,509,511,507,515,511,513,523,510,510,510,504,512,505,510,510,509,O
516,512,508,518,505,512,512,502,513,511,511,517,504,508,511,508,516,512,510,512,507,511,512,504,512,507,507,512,508,508,505,508,518,512,512,512,519,523,520,508,515,508,502,510,504,508,512,508,512,515,506,513,512,504,513,504,504,512,511,514,519,512,512,512,504,511,510,502,513,510,508,513,513,508,518,O
509,508,514,508,507,512,505,502,514,512,512,515,509,510,514,510,513,519,512,509,516,513,508,510,512,504,507,513,506,509,513,514,511,510,508,510,515,512,510,504,506,504,506,510,513,513,511,510,516,515,513,510,512,512,511,508,508,509,509,510,508,506,508,510,518,514,518,511,509,510,505,507,508,509,509,O
508,510,507,513,512,518,513,510,513,508,512,512,516,511,509,509,512,510,505,509,508,510,510,513,515,514,508,507,512,512,512,510,513,514,513,508,508,510,512,506,506,510,516,514,512,509,511,511,514,515,505,508,508,512,511,512,512,508,510,508,510,515,516,516,508,507,506,512,512,512,509,508,507,508,518,O
518,519,509,508,509,510,510,505,507,510,514,515,512,508,512,515,514,511,506,510,516,517,508,502,509,517,514,508,505,507,511,506,508,513,520,520,512,508,516,514,508,500,504,513,518,510,504,508,515,512,508,508,515,519,514,506,510,516,515,505,504,515,516,511,508,515,517,513,510,509,508,515,513,507,504,O
509,510,512,512,514,519,516,513,507,508,508,512,506,504,512,514,515,509,508,512,514,509,504,510,512,510,512,514,515,513,508,502,509,513,516,513,510,513,510,514,508,510,512,508,518,512,513,510,508,509,502,514,508,512,507,513,512,508,516,506,513,510,512,510,514,510,505,512,510,518,508,514,513,512,510,O
